id,date,language,username,problemCode,contestCode,result,time,memory
18931164,2018-06-17 23:02:14,C++14,peacemaro,MINIONS,COOK95A,AC,0.42,17416
18931158,2018-06-17 23:02:10,C++14,darkhorse65,MINIONS,COOK95A,WA,0.44,36168
18931142,2018-06-17 23:01:59,C++14,guardian_123,MINIONS,COOK95A,WA,0.28,19064
18931141,2018-06-17 23:01:58,C++14,mesbah_tanvir,SONYASEG,COOK95A,WA,0.16,30872
18931137,2018-06-17 23:01:55,C++14,ayubansal1998,GOODPERM,COOK95A,AC,0.01,15240
18931123,2018-06-17 23:01:47,PYTH,sarthakmanna,NUMCOMP,COOK95A,CTE,0,0
18931119,2018-06-17 23:01:43,C++14,guardian_123,GOODPERM,COOK95A,WA,0.01,15240
18931118,2018-06-17 23:01:43,C++14,mrinaaldogra19,GOODPERM,COOK95A,WA,0,16064
18931114,2018-06-17 23:01:39,C++14,jitendersheora,MINIONS,COOK95A,RTE,0.36,51968
18931103,2018-06-17 23:01:34,C++14,lambaabhinav,GOODPERM,COOK95A,TLE,1.01,15240
18931082,2018-06-17 23:01:18,C++14,avi892nash,MINIONS,COOK95A,WA,0.37,32848
18931068,2018-06-17 23:01:07,C++14,peacemaro,MINIONS,COOK95A,WA,0.33,17408
18931065,2018-06-17 23:01:04,PYTH 3.5,kishen1912000,GOODPERM,COOK95A,RTE,0.31,27856
18931055,2018-06-17 23:00:58,C++14,devils_hearth,GOODPERM,COOK95A,WA,0.04,16064
18931053,2018-06-17 23:00:57,C++14,kapillamba4,MINIONS,COOK95A,TLE,1.51,38792
18931037,2018-06-17 23:00:47,JAVA,kessido,SONYASEG,COOK95A,WA,1.55,4575232
18931028,2018-06-17 23:00:42,JAVA,siddharthp538,MINIONS,COOK95A,WA,0.92,4575232
18931023,2018-06-17 23:00:40,C++14,abhishekk781,MINIONS,COOK95A,WA,1.04,31824
18931017,2018-06-17 23:00:36,C++14,xt1033,MINIONS,COOK95A,WA,0.07,18760
18931009,2018-06-17 23:00:29,C++14,reej,MINIONS,COOK95A,WA,0.23,25288
18931005,2018-06-17 23:00:25,C++14,rohit_0801,GOODPERM,COOK95A,WA,0.01,16072
18930998,2018-06-17 23:00:23,C++14,mahir111,MINIONS,COOK95A,WA,0.11,21016
18930972,2018-06-17 23:00:07,C++14,arjun20398,MINIONS,COOK95A,TLE,1.51,7270400
18930966,2018-06-17 23:00:04,C++14,japoorv,GOODPERM,COOK95A,TLE,1.01,50888
18930949,2018-06-17 22:59:56,C++14,jackthekid,MINIONS,COOK95A,WA,0.35,24632
18930936,2018-06-17 22:59:47,C++14,ninja_69,SONYASEG,COOK95A,TLE,1.01,21480
18930930,2018-06-17 22:59:42,C++14,uchicha_itachi,MINIONS,COOK95A,AC,0.33,23960
18930906,2018-06-17 22:59:30,C++14,neko_nyaa,MINIONS,COOK95A,WA,0.12,19648
18930903,2018-06-17 22:59:28,C++14,mohitchandrak,MINIONS,COOK95A,WA,0.28,15240
18930902,2018-06-17 22:59:28,C++14,viralivora,GOODPERM,COOK95A,WA,0.26,15240
18930898,2018-06-17 22:59:25,C++14,tfg50,MINIONS,COOK95A,AC,0.25,17944
18930885,2018-06-17 22:59:18,C++14,tautsjasiunsas,SONYASEG,COOK95A,AC,0.3,28104
18930867,2018-06-17 22:58:51,C++14,adhyyan1252,MINIONS,COOK95A,TLE,1.51,35576
18930863,2018-06-17 22:58:47,C++14,check1234,SONYASEG,COOK95A,TLE,1.01,111424
18930848,2018-06-17 22:58:38,JAVA,codechef_ak216,NUMCOMP,COOK95A,WA,0.28,4575232
18930845,2018-06-17 22:58:37,C++14,lk03021998,GOODPERM,COOK95A,AC,0.07,16064
18930832,2018-06-17 22:58:31,C++14,fsouza,BTMNTREE,COOK95A,WA,0.39,16088
18930831,2018-06-17 22:58:30,PAS fpc,georgekp,MINIONS,COOK95A,WA,0.13,8664
18930824,2018-06-17 22:58:24,C++14,skbro,GOODPERM,COOK95A,AC,0.09,16064
18930815,2018-06-17 22:58:17,C++14,vikas_nitd,MINIONS,COOK95A,WA,0.12,21488
18930794,2018-06-17 22:58:04,C++14,uchicha_itachi,MINIONS,COOK95A,WA,0.28,17416
18930778,2018-06-17 22:57:45,C++14,sam2506,GOODPERM,COOK95A,RTE,0,16064
18930771,2018-06-17 22:57:41,C++14,fauzdar65,GOODPERM,COOK95A,AC,0.07,15240
18930760,2018-06-17 22:57:36,C++14,xt1033,MINIONS,COOK95A,WA,0.05,18760
18930746,2018-06-17 22:57:25,PYPY,chintanr11,MINIONS,COOK95A,RTE,1.49,250048
18930733,2018-06-17 22:57:14,PYTH 3.5,fyfrog,MINIONS,COOK95A,WA,1.43,37648
18930719,2018-06-17 22:57:05,C++14,raghavtripat,GOODPERM,COOK95A,WA,0.02,15248
18930713,2018-06-17 22:56:58,C++14,tanuj_drall,GOODPERM,COOK95A,AC,0.03,16064
18930710,2018-06-17 22:56:57,C++14,deathsick,MINIONS,COOK95A,AC,0.24,38680
18930704,2018-06-17 22:56:54,JAVA,rahulkhairwar,MINIONS,COOK95A,WA,0.88,4640768
18930694,2018-06-17 22:56:45,C++14,kapillamba4,MINIONS,COOK95A,WA,0.27,37160
18930686,2018-06-17 22:56:37,C++14,mrinaaldogra19,GOODPERM,COOK95A,WA,0,15240
18930682,2018-06-17 22:56:33,C++14,ciphereck,MINIONS,COOK95A,WA,0.86,52936
18930678,2018-06-17 22:56:31,C++14,mesbah_tanvir,SONYASEG,COOK95A,WA,0.15,21504
18930674,2018-06-17 22:56:29,C++14,ftuknights,MINIONS,COOK95A,TLE,1.51,71872
18930668,2018-06-17 22:56:26,C++14,ruddradev,GOODPERM,COOK95A,WA,0.1,16064
18930657,2018-06-17 22:56:16,C++14,nirjhor,GOODPERM,COOK95A,AC,0.07,15240
18930654,2018-06-17 22:56:14,C++14,reiva5,MINIONS,COOK95A,WA,0.24,26368
18930646,2018-06-17 22:56:07,C++14,rohit_0801,GOODPERM,COOK95A,WA,0.46,470720
18930644,2018-06-17 22:56:06,C++14,Ra16bit,SONYASEG,COOK95A,WA,0.4,47344
18930641,2018-06-17 22:56:05,C++14,anubhav23,GOODPERM,COOK95A,AC,0.02,15232
18930639,2018-06-17 22:56:04,PYTH 3.5,chintanr11,MINIONS,COOK95A,TLE,7.51,67776
18930628,2018-06-17 22:55:56,C++14,ars2117,MINIONS,COOK95A,AC,0.27,24920
18930627,2018-06-17 22:55:55,C++14,jatin_warade,NUMCOMP,COOK95A,AC,0,15240
18930615,2018-06-17 22:55:48,C++14,gediminasel,MINIONS,COOK95A,AC,0.25,22840
18930610,2018-06-17 22:55:46,JAVA,vatsal1998,GOODPERM,COOK95A,AC,0.25,4575232
18930606,2018-06-17 22:55:44,C++14,jadebelk,GOODPERM,COOK95A,WA,0.04,15760
18930602,2018-06-17 22:55:42,C++14,sp001,MINIONS,COOK95A,WA,0.25,27736
18930585,2018-06-17 22:55:35,C++14,kartik_354,GOODPERM,COOK95A,AC,0.03,15240
18930572,2018-06-17 22:55:27,C++14,sagarika12,GOODPERM,COOK95A,AC,0.06,15240
18930567,2018-06-17 22:55:24,PYTH,sarthakmanna,NUMCOMP,COOK95A,CTE,0,0
18930561,2018-06-17 22:55:22,C++14,shivamgor498,NUMCOMP,COOK95A,AC,0,15240
18930547,2018-06-17 22:55:14,PYPY,akamoha,SONYASEG,COOK95A,TLE,5.01,490624
18930536,2018-06-17 22:55:10,C++14,the_batman,MINIONS,COOK95A,WA,0.27,16064
18930530,2018-06-17 22:55:05,JAVA,varun_31,GOODPERM,COOK95A,AC,0.71,4575232
18930502,2018-06-17 22:54:50,C++14,anubhav23,GOODPERM,COOK95A,WA,0.02,15240
18930498,2018-06-17 22:54:48,C++14,raveman,DANYANUM,COOK95A,AC,1.63,408576
18930496,2018-06-17 22:54:47,C++14,xt1033,MINIONS,COOK95A,WA,0.05,18760
18930491,2018-06-17 22:54:43,C++14,mohitchandrak,MINIONS,COOK95A,WA,0.26,15240
18930484,2018-06-17 22:54:38,C++14,shubham_2324,MINIONS,COOK95A,AC,0.58,23544
18930440,2018-06-17 22:54:07,C++14,peacemaro,MINIONS,COOK95A,WA,1.28,17408
18930401,2018-06-17 22:53:41,PYTH,sarthakmanna,NUMCOMP,COOK95A,RTE,0,23352
18930399,2018-06-17 22:53:40,C#,lanfeust,GOODPERM,COOK95A,AC,0.04,135232
18930380,2018-06-17 22:53:30,C++14,flash_shivam51,GOODPERM,COOK95A,WA,0.03,15240
18930370,2018-06-17 22:53:26,C++14,bram_6399,GOODPERM,COOK95A,AC,0.03,16064
18930355,2018-06-17 22:53:18,JAVA,sarthakmanna,NUMCOMP,COOK95A,CTE,0,0
18930344,2018-06-17 22:53:12,C++14,peacemaro,MINIONS,COOK95A,TLE,1.51,17416
18930343,2018-06-17 22:53:11,JAVA,umbreon,GOODPERM,COOK95A,AC,0.27,4640768
18930340,2018-06-17 22:53:09,C++14,ptnk131627,DANYANUM,COOK95A,AC,0.52,18848
18930335,2018-06-17 22:53:06,C++14,pxux7c,MINIONS,COOK95A,WA,0.25,15248
18930333,2018-06-17 22:53:04,JAVA,bright_future,GOODPERM,COOK95A,WA,0.14,4575232
18930322,2018-06-17 22:53:00,C++14,puneetrai04,MINIONS,COOK95A,WA,0.12,23064
18930315,2018-06-17 22:52:56,C++14,guestcheap,MINIONS,COOK95A,WA,0.14,42192
18930311,2018-06-17 22:52:53,C++14,snohria97,MINIONS,COOK95A,TLE,1.51,25448
18930309,2018-06-17 22:52:51,C++14,vikas_nitd,MINIONS,COOK95A,WA,0.12,21488
18930304,2018-06-17 22:52:43,C++14,gauravsingh_,GOODPERM,COOK95A,AC,0.08,16064
18930267,2018-06-17 22:52:17,PAS fpc,georgekp,MINIONS,COOK95A,WA,0.11,8664
18930262,2018-06-17 22:52:13,C++14,rj25,MINIONS,COOK95A,WA,0.18,34416
18930252,2018-06-17 22:52:07,C++14,vivek_rathi_53,GOODPERM,COOK95A,RTE,0,16064
18930214,2018-06-17 22:51:51,C++14,peacemaro,MINIONS,COOK95A,WA,1.47,19608
18930193,2018-06-17 22:51:38,JAVA,xodiac,MINIONS,COOK95A,AC,1.81,4640768
18930172,2018-06-17 22:51:28,C++14,mister,SONYASEG,COOK95A,AC,0.23,29232
18930168,2018-06-17 22:51:26,C++14,viralivora,GOODPERM,COOK95A,WA,0.26,16064
18930165,2018-06-17 22:51:25,C++14,amit_redoc,GOODPERM,COOK95A,AC,0.03,18496
18930155,2018-06-17 22:51:16,C++14,stommydx,MINIONS,COOK95A,AC,0.24,17712
18930153,2018-06-17 22:51:16,C++14,aryanc403,MINIONS,COOK95A,WA,0.12,15240
18930151,2018-06-17 22:51:15,C++14,raveman,DANYANUM,COOK95A,WA,0.55,141120
18930131,2018-06-17 22:51:04,C++14,bitman_123,SONYASEG,COOK95A,WA,0.96,101824
18930108,2018-06-17 22:50:47,C++14,peacemaro,MINIONS,COOK95A,WA,1.1,20432
18930103,2018-06-17 22:50:44,C++14,the_batman,MINIONS,COOK95A,WA,0.26,15248
18930094,2018-06-17 22:50:40,C++14,nuclode,MINIONS,COOK95A,WA,0.27,19072
18930088,2018-06-17 22:50:37,PYTH 3.5,atul2938,MINIONS,COOK95A,WA,0.01,27704
18930076,2018-06-17 22:50:25,C++14,guestcheap,MINIONS,COOK95A,WA,0.14,42192
18930073,2018-06-17 22:50:25,C++14,devils_hearth,GOODPERM,COOK95A,WA,0.04,16064
18930069,2018-06-17 22:50:23,PYPY,akamoha,SONYASEG,COOK95A,TLE,5.01,373888
18930050,2018-06-17 22:50:15,C++14,vishalsoni242,GOODPERM,COOK95A,WA,0,16064
18930052,2018-06-17 22:50:15,C++14,peacemaro,MINIONS,COOK95A,TLE,1.51,20432
18930047,2018-06-17 22:50:14,C++14,aviroop123,MINIONS,COOK95A,TLE,1.51,35576
18930010,2018-06-17 22:49:51,C++14,sagarika12,GOODPERM,COOK95A,WA,0.05,15240
18930008,2018-06-17 22:49:50,C++14,bitman_123,SONYASEG,COOK95A,WA,0.96,101824
18930001,2018-06-17 22:49:44,C++14,raghavtripat,GOODPERM,COOK95A,TLE,1.01,15248
18929996,2018-06-17 22:49:42,C++14,taasans123,MINIONS,COOK95A,AC,1.25,390144
18929994,2018-06-17 22:49:41,C++14,peacemaro,MINIONS,COOK95A,TLE,1.51,19608
18929974,2018-06-17 22:49:28,C++14,flash_shivam51,GOODPERM,COOK95A,WA,0.02,16064
18929965,2018-06-17 22:49:26,C++14,alcatraz24,MINIONS,COOK95A,TLE,1.51,220480
18929961,2018-06-17 22:49:22,C++14,vishesh345,GOODPERM,COOK95A,AC,0.01,15240
18929955,2018-06-17 22:49:16,C++14,neko_nyaa,MINIONS,COOK95A,WA,0.1,18488
18929948,2018-06-17 22:49:12,C++14,ruddradev,GOODPERM,COOK95A,WA,0.1,15240
18929911,2018-06-17 22:48:54,C++14,vipin1407,MINIONS,COOK95A,WA,0.08,15360
18929909,2018-06-17 22:48:53,C++14,shisui24,GOODPERM,COOK95A,WA,0.01,15240
18929895,2018-06-17 22:48:48,C++14,sajalsouravs,SONYASEG,COOK95A,AC,0.17,33256
18929893,2018-06-17 22:48:47,C++14,rishigurjar,MINIONS,COOK95A,WA,0.27,20632
18929894,2018-06-17 22:48:47,C++14,peacemaro,MINIONS,COOK95A,WA,1.04,17408
18929887,2018-06-17 22:48:44,C++14,isaf27,DANYANUM,COOK95A,AC,0.22,17512
18929881,2018-06-17 22:48:43,C++14,fauzdar65,SONYASEG,COOK95A,AC,0.87,43360
18929878,2018-06-17 22:48:42,PYTH 3.5,gokulraviteja,GOODPERM,COOK95A,WA,0.59,29408
18929852,2018-06-17 22:48:29,C++14,ankit_gupta_,GOODPERM,COOK95A,WA,0,15240
18929850,2018-06-17 22:48:27,C++14,vsp4,MINIONS,COOK95A,AC,1.34,148352
18929835,2018-06-17 22:48:17,C++14,tfg50,GOODPERM,COOK95A,AC,0.12,16064
18929834,2018-06-17 22:48:17,C++14,ayushcool2654,GOODPERM,COOK95A,AC,0.06,15240
18929807,2018-06-17 22:48:03,C++14,jtnydv25,SONYASEG,COOK95A,AC,0.37,35464
18929801,2018-06-17 22:48:00,C++14,beginner_214,MINIONS,COOK95A,AC,1.03,87296
18929793,2018-06-17 22:47:54,C++14,kailashnath199,MINIONS,COOK95A,WA,0.39,28288
18929779,2018-06-17 22:47:43,C++14,mesbah_tanvir,SONYASEG,COOK95A,WA,0.16,23344
18929782,2018-06-17 22:47:43,C++14,ania7,BTMNTREE,COOK95A,WA,0.15,27016
18929763,2018-06-17 22:47:29,C++14,adhyyan1252,MINIONS,COOK95A,TLE,1.51,34864
18929762,2018-06-17 22:47:28,C++14,deathsick,GOODPERM,COOK95A,AC,0.01,16064
18929753,2018-06-17 22:47:24,C++14,swapnil159,MINIONS,COOK95A,WA,1.17,23176
18929750,2018-06-17 22:47:23,C++14,pakkhu9603,MINIONS,COOK95A,WA,0.4,18240
18929710,2018-06-17 22:47:01,C++14,kailashnath199,MINIONS,COOK95A,WA,0.42,27616
18929694,2018-06-17 22:46:52,C++14,ruddradev,GOODPERM,COOK95A,WA,0.09,16064
18929695,2018-06-17 22:46:52,PAS fpc,georgekp,MINIONS,COOK95A,WA,0.12,8664
18929686,2018-06-17 22:46:49,C++14,sagarika12,GOODPERM,COOK95A,WA,0.05,15240
18929683,2018-06-17 22:46:48,C++14,ashishabc,MINIONS,COOK95A,TLE,1.51,29304
18929672,2018-06-17 22:46:41,C++14,l_returns,GOODPERM,COOK95A,WA,0,15240
18929664,2018-06-17 22:46:36,C++14,ahmedabdellah,SONYASEG,COOK95A,WA,0.25,27000
18929650,2018-06-17 22:46:29,JAVA,ptntialunrlsd,MINIONS,COOK95A,AC,2.6,4575232
18929642,2018-06-17 22:46:26,C++14,shisui24,GOODPERM,COOK95A,WA,0.01,15240
18929638,2018-06-17 22:46:25,C++14,vsp4,MINIONS,COOK95A,WA,0.96,146048
18929637,2018-06-17 22:46:25,C++14,darkhorse65,MINIONS,COOK95A,WA,0.2,28240
18929623,2018-06-17 22:46:15,C++14,smtcoder,GOODPERM,COOK95A,WA,0.06,22152
18929622,2018-06-17 22:46:15,C++14,rj25,MINIONS,COOK95A,WA,0.16,16688
18929619,2018-06-17 22:46:14,C++14,nirjhor,GOODPERM,COOK95A,WA,0.02,16064
18929618,2018-06-17 22:46:13,C++14,um_nik,BTMNTREE,COOK95A,AC,1.51,120896
18929614,2018-06-17 22:46:10,C++14,reej,MINIONS,COOK95A,WA,0.31,32000
18929613,2018-06-17 22:46:10,C++14,aryanc403,MINIONS,COOK95A,TLE,1.51,31488
18929609,2018-06-17 22:46:08,C++14,underdog_eagle,MINIONS,COOK95A,WA,0.08,21016
18929606,2018-06-17 22:46:06,C++14,mnaveenkumar20,SONYASEG,COOK95A,WA,0.17,24008
18929595,2018-06-17 22:46:00,PYTH,akamoha,SONYASEG,COOK95A,TLE,5.01,245888
18929573,2018-06-17 22:45:53,C++14,ucntstopme,SONYASEG,COOK95A,TLE,1.01,34688
18929574,2018-06-17 22:45:53,PYTH 3.5,gokulraviteja,GOODPERM,COOK95A,WA,0.63,28744
18929563,2018-06-17 22:45:47,C++14,bram_6399,GOODPERM,COOK95A,WA,0.01,16064
18929561,2018-06-17 22:45:46,C++14,flash_shivam51,GOODPERM,COOK95A,WA,0.02,15240
18929529,2018-06-17 22:45:25,C++14,fauzdar65,SONYASEG,COOK95A,WA,0.91,43360
18929520,2018-06-17 22:45:17,C++14,vsp4,MINIONS,COOK95A,TLE,1.51,198016
18929519,2018-06-17 22:45:16,C++14,rishi_illuri,GOODPERM,COOK95A,AC,0.03,15240
18929516,2018-06-17 22:45:15,C++14,deathsick,GOODPERM,COOK95A,WA,0,15240
18929473,2018-06-17 22:44:52,PYTH 3.5,darkshadowrule,GOODPERM,COOK95A,RTE,0.02,27688
18929448,2018-06-17 22:44:41,PYTH 3.5,gokulraviteja,GOODPERM,COOK95A,RTE,0.08,28072
18929438,2018-06-17 22:44:34,C++14,tfg50,GOODPERM,COOK95A,WA,0.12,16064
18929431,2018-06-17 22:44:33,C++14,shyamjalan,MINIONS,COOK95A,WA,0.08,19064
18929426,2018-06-17 22:44:31,C++14,bobby_123,MINIONS,COOK95A,TLE,1.51,29664
18929424,2018-06-17 22:44:31,C++14,gennady.korotkevich,BTMNTREE,COOK95A,AC,1.49,64664
18929425,2018-06-17 22:44:31,C++14,darkhorse65,MINIONS,COOK95A,WA,0.2,28240
18929418,2018-06-17 22:44:28,C++14,adzo261,MINIONS,COOK95A,WA,0.26,22928
18929405,2018-06-17 22:44:23,JAVA,aya_cool,MINIONS,COOK95A,AC,2.63,4575232
18929377,2018-06-17 22:44:05,C++14,abhineet14,MINIONS,COOK95A,WA,0.26,18240
18929347,2018-06-17 22:43:47,C++14,shyamjalan,MINIONS,COOK95A,WA,0.08,19072
18929348,2018-06-17 22:43:47,C++14,puneetrai04,MINIONS,COOK95A,WA,0.12,23064
18929334,2018-06-17 22:43:42,C++14,utsav12071997,MINIONS,COOK95A,AC,1.4,90176
18929336,2018-06-17 22:43:42,C++14,abhisheksaini1,SONYASEG,COOK95A,AC,0.89,88640
18929321,2018-06-17 22:43:39,C++14,chayan1,GOODPERM,COOK95A,AC,0.03,15240
18929322,2018-06-17 22:43:39,C++14,teja349,DANYANUM,COOK95A,AC,0.32,17136
18929317,2018-06-17 22:43:38,C++14,sarthak0797,GOODPERM,COOK95A,AC,0.01,16064
18929316,2018-06-17 22:43:37,C++14,vishesh345,GOODPERM,COOK95A,WA,0,15240
18929311,2018-06-17 22:43:35,C++14,karolis_kusas,DANYANUM,COOK95A,WA,0.05,41816
18929284,2018-06-17 22:43:21,C++14,apoorv_kulsh,MINIONS,COOK95A,AC,0.32,33984
18929283,2018-06-17 22:43:20,C++14,adhyyan1252,MINIONS,COOK95A,TLE,1.51,34864
18929282,2018-06-17 22:43:19,C++14,kartik_354,GOODPERM,COOK95A,WA,0.04,15240
18929281,2018-06-17 22:43:18,C++14,beginner_214,MINIONS,COOK95A,WA,0.89,69248
18929277,2018-06-17 22:43:15,C++14,aquariuslee99,MINIONS,COOK95A,AC,0.33,24608
18929260,2018-06-17 22:43:07,C++14,filyan,MINIONS,COOK95A,AC,0.63,29800
18929207,2018-06-17 22:42:44,C,kartik_354,GOODPERM,COOK95A,CTE,0,0
18929183,2018-06-17 22:42:30,JAVA,pmcarpan,GOODPERM,COOK95A,AC,0.12,4575232
18929173,2018-06-17 22:42:24,C++14,shisui24,GOODPERM,COOK95A,WA,0.02,16064
18929160,2018-06-17 22:42:15,PYTH 3.5,eugalt,GOODPERM,COOK95A,AC,2.04,28384
18929158,2018-06-17 22:42:14,C++14,l_returns,GOODPERM,COOK95A,WA,0,15240
18929154,2018-06-17 22:42:12,C++14,amityadav4444,GOODPERM,COOK95A,AC,0.01,16064
18929128,2018-06-17 22:41:54,PYTH 3.5,gokulraviteja,GOODPERM,COOK95A,WA,0.1,28800
18929123,2018-06-17 22:41:51,C++14,allllekssssa,SONYASEG,COOK95A,AC,0.25,35592
18929118,2018-06-17 22:41:48,C++14,faustaadp,MINIONS,COOK95A,AC,0.23,56040
18929115,2018-06-17 22:41:47,C++14,shisui24,GOODPERM,COOK95A,RTE,0,15240
18929099,2018-06-17 22:41:40,C++14,smtcoder,GOODPERM,COOK95A,WA,0.02,18064
18929075,2018-06-17 22:41:27,C++14,fauzdar65,SONYASEG,COOK95A,TLE,1.01,43360
18929060,2018-06-17 22:41:16,PYTH 3.5,vipin1407,MINIONS,COOK95A,WA,1.17,36768
18929057,2018-06-17 22:41:15,C++14,vibhav_sarraf,SONYASEG,COOK95A,WA,0.12,24616
18929052,2018-06-17 22:41:14,C++14,tanuj_drall,GOODPERM,COOK95A,WA,0.03,16064
18929055,2018-06-17 22:41:14,C++14,oreo_85,MINIONS,COOK95A,AC,0.26,24656
18929043,2018-06-17 22:41:10,PYTH 3.5,suzaku_kuru,GOODPERM,COOK95A,TLE,5.01,34336
18929035,2018-06-17 22:41:05,C++14,neko_nyaa,MINIONS,COOK95A,WA,0.09,19320
18929011,2018-06-17 22:40:54,C++14,kapillamba4,MINIONS,COOK95A,TLE,1.51,7409664
18929007,2018-06-17 22:40:53,C++14,abhihacker02,MINIONS,COOK95A,WA,0.18,15360
18929002,2018-06-17 22:40:49,C++14,adhyyan1252,MINIONS,COOK95A,TLE,1.51,37984
18928998,2018-06-17 22:40:47,C++14,atrophy98,MINIONS,COOK95A,WA,0.25,15256
18928970,2018-06-17 22:40:33,C++14,um_nik,BTMNTREE,COOK95A,WA,0.28,83584
18928967,2018-06-17 22:40:31,C++14,tusg25,NUMCOMP,COOK95A,AC,0,16064
18928958,2018-06-17 22:40:25,C++14,kailashnath199,MINIONS,COOK95A,WA,0.44,27616
18928959,2018-06-17 22:40:25,C++14,soham1234,MINIONS,COOK95A,AC,0.11,31136
18928951,2018-06-17 22:40:21,C++14,ania7,BTMNTREE,COOK95A,WA,0.16,27016
18928923,2018-06-17 22:40:06,JAVA,baz__,MINIONS,COOK95A,AC,1.54,4640768
18928922,2018-06-17 22:40:05,JAVA,vatsal1998,GOODPERM,COOK95A,WA,0.26,4575232
18928910,2018-06-17 22:39:58,C++14,the_batman,MINIONS,COOK95A,WA,0.26,15248
18928906,2018-06-17 22:39:55,PYTH 3.5,eugalt,GOODPERM,COOK95A,AC,2.08,27720
18928896,2018-06-17 22:39:51,JAVA,EgorK,NUMCOMP,COOK95A,AC,0.06,4575232
18928878,2018-06-17 22:39:40,C++14,samarth491,GOODPERM,COOK95A,WA,0.04,16064
18928879,2018-06-17 22:39:40,C++14,user28040,GOODPERM,COOK95A,AC,0.06,16064
18928875,2018-06-17 22:39:39,C++14,adhyyan1252,MINIONS,COOK95A,WA,0.5,26408
18928864,2018-06-17 22:39:34,C++14,beginner_214,MINIONS,COOK95A,WA,0.8,64120
18928858,2018-06-17 22:39:32,C++14,smtcoder,GOODPERM,COOK95A,WA,0.02,17520
18928853,2018-06-17 22:39:31,C++14,abhisheksaini1,SONYASEG,COOK95A,TLE,1.01,80832
18928834,2018-06-17 22:39:26,C++14,ars2117,MINIONS,COOK95A,WA,0.21,24728
18928825,2018-06-17 22:39:19,C++14,abhihacker02,MINIONS,COOK95A,WA,0.17,15360
18928812,2018-06-17 22:39:11,C++14,reej,MINIONS,COOK95A,TLE,1.51,36096
18928805,2018-06-17 22:39:06,C++14,the_batman,MINIONS,COOK95A,WA,0.26,15240
18928789,2018-06-17 22:38:57,C++14,raghavtripat,GOODPERM,COOK95A,TLE,1.01,15240
18928767,2018-06-17 22:38:47,C++14,utsav12071997,MINIONS,COOK95A,WA,1.16,53240
18928764,2018-06-17 22:38:46,C++14,shisui24,GOODPERM,COOK95A,WA,0.02,15240
18928754,2018-06-17 22:38:43,C++14,swapnil159,MINIONS,COOK95A,WA,0.2,23176
18928744,2018-06-17 22:38:37,C++14,ars2117,MINIONS,COOK95A,CTE,0,0
18928693,2018-06-17 22:38:10,C++14,aviroop123,MINIONS,COOK95A,TLE,1.51,35576
18928685,2018-06-17 22:38:09,C++14,amit_redoc,GOODPERM,COOK95A,WA,0.06,278720
18928688,2018-06-17 22:38:09,C++14,rj25,MINIONS,COOK95A,WA,0.17,34424
18928660,2018-06-17 22:37:55,C++14,uchicha_itachi,MINIONS,COOK95A,WA,0.31,19464
18928665,2018-06-17 22:37:55,C++14,aquariuslee99,MINIONS,COOK95A,WA,0.36,23880
18928653,2018-06-17 22:37:47,C++14,jacobian8162,GOODPERM,COOK95A,AC,0.03,15240
18928645,2018-06-17 22:37:46,JAVA,stevens,GOODPERM,COOK95A,AC,0.32,4575232
18928646,2018-06-17 22:37:46,C++14,jtnydv25,MINIONS,COOK95A,AC,0.97,82432
18928637,2018-06-17 22:37:41,C++14,darkhorse65,MINIONS,COOK95A,WA,0.16,23304
18928633,2018-06-17 22:37:40,JAVA,baz__,MINIONS,COOK95A,WA,1.48,4640768
18928626,2018-06-17 22:37:35,JAVA,umbreon,GOODPERM,COOK95A,WA,0.1,4640768
18928547,2018-06-17 22:36:55,C++14,kailashnath199,MINIONS,COOK95A,WA,0.58,27616
18928544,2018-06-17 22:36:52,C++14,rantd,SONYASEG,COOK95A,AC,0.25,38824
18928534,2018-06-17 22:36:47,C++14,atrophy98,MINIONS,COOK95A,WA,0.4,28616
18928528,2018-06-17 22:36:44,C++14,anubhav23,GOODPERM,COOK95A,WA,0.02,16064
18928517,2018-06-17 22:36:40,C++14,madhur4127,GOODPERM,COOK95A,AC,0.01,27448
18928507,2018-06-17 22:36:35,C++14,furious__,GOODPERM,COOK95A,AC,0.35,16064
18928502,2018-06-17 22:36:31,JAVA,EgorK,DANYANUM,COOK95A,AC,0.43,4640768
18928501,2018-06-17 22:36:30,C++14,devils_hearth,GOODPERM,COOK95A,WA,0.02,15240
18928499,2018-06-17 22:36:29,C++14,s112,GOODPERM,COOK95A,AC,0.01,16064
18928495,2018-06-17 22:36:27,C++14,ajaybgunjal199,GOODPERM,COOK95A,AC,0.02,15240
18928483,2018-06-17 22:36:20,C++14,ars2117,MINIONS,COOK95A,WA,0.23,24728
18928471,2018-06-17 22:36:13,C++14,tusg25,NUMCOMP,COOK95A,WA,0,16064
18928469,2018-06-17 22:36:11,C++14,bram_6399,GOODPERM,COOK95A,WA,0.02,15240
18928453,2018-06-17 22:36:03,C++14,rj25,MINIONS,COOK95A,WA,0.18,16688
18928447,2018-06-17 22:35:59,C,burhankhom009,GOODPERM,COOK95A,AC,0.02,11952
18928438,2018-06-17 22:35:57,C++14,ad_6398,GOODPERM,COOK95A,AC,0.03,15240
18928405,2018-06-17 22:35:41,C++14,kartik_354,GOODPERM,COOK95A,WA,0,16064
